id,amount,side,instrument,from,to,open,close,pl
1151,325,Buy,BNP.PA,2014-02-12T23:00:00Z,2014-02-18T23:00:00Z,48.558949,47.805588,-244.842325
1152,374,Sell,GLE.PA,2014-02-12T23:00:00Z,2014-02-18T23:00:00Z,37.889137,37.913441,-9.089696
1153,353,Sell,BNP.PA,2014-03-16T23:00:00Z,2014-03-18T23:00:00Z,46.364376,46.388943,-8.672151
1154,378,Buy,GLE.PA,2014-03-16T23:00:00Z,2014-03-18T23:00:00Z,35.920559,36.366123,168.423192
1155,350,Sell,BNP.PA,2014-03-20T23:00:00Z,2014-03-25T23:00:00Z,46.659168,46.249729,143.303650
1156,377,Buy,GLE.PA,2014-03-20T23:00:00Z,2014-03-25T23:00:00Z,36.216251,35.867901,-131.327950
1157,354,Buy,BNP.PA,2014-03-26T23:00:00Z,2014-04-01T22:00:00Z,45.594639,47.469849,663.824340
1158,388,Sell,GLE.PA,2014-03-26T23:00:00Z,2014-04-01T22:00:00Z,35.616764,37.953945,-906.826228
1159,360,Buy,BNP.PA,2014-04-22T22:00:00Z,2014-04-23T22:00:00Z,45.005051,45.676521,241.729200
1160,387,Sell,GLE.PA,2014-04-22T22:00:00Z,2014-04-23T22:00:00Z,35.519550,35.685619,-64.268703
1161,362,Sell,BNP.PA,2014-04-24T22:00:00Z,2014-04-28T22:00:00Z,45.103317,45.774792,-243.073950
1162,389,Buy,GLE.PA,2014-04-24T22:00:00Z,2014-04-28T22:00:00Z,34.997028,36.536247,598.756191
1163,361,Buy,BNP.PA,2014-04-29T22:00:00Z,2014-05-06T22:00:00Z,44.309017,43.007008,-470.025249
1164,384,Sell,GLE.PA,2014-04-29T22:00:00Z,2014-05-06T22:00:00Z,36.293209,35.252209,399.744000
1165,384,Sell,BNP.PA,2014-05-15T22:00:00Z,2014-05-20T22:00:00Z,42.982445,42.997902,-5.935488
1166,398,Buy,GLE.PA,2014-05-15T22:00:00Z,2014-05-20T22:00:00Z,33.745392,34.239563,196.680058
1167,365,Buy,BNP.PA,2014-05-28T22:00:00Z,2014-06-03T22:00:00Z,44.389011,43.419449,-353.890130
1168,384,Sell,GLE.PA,2014-05-28T22:00:00Z,2014-06-03T22:00:00Z,35.827713,34.803474,393.307776
1169,373,Buy,BNP.PA,2014-06-04T22:00:00Z,2014-06-09T22:00:00Z,43.402584,43.967464,210.700240
1170,386,Sell,GLE.PA,2014-06-04T22:00:00Z,2014-06-09T22:00:00Z,35.665993,36.752434,-419.366226
1171,380,Sell,BNP.PA,2014-06-11T22:00:00Z,2014-06-18T22:00:00Z,43.385727,44.001190,-233.875940
1172,381,Buy,GLE.PA,2014-06-11T22:00:00Z,2014-06-18T22:00:00Z,35.359135,34.724686,-241.725069
1173,397,Sell,BNP.PA,2014-06-26T22:00:00Z,2014-07-02T22:00:00Z,41.657379,43.208679,-615.866100
1174,416,Buy,GLE.PA,2014-06-26T22:00:00Z,2014-07-02T22:00:00Z,32.332027,33.323093,412.283456
1175,407,Sell,BNP.PA,2014-07-10T22:00:00Z,2014-07-14T22:00:00Z,40.772125,40.658310,46.322705
1176,438,Buy,GLE.PA,2014-07-10T22:00:00Z,2014-07-14T22:00:00Z,30.536493,30.623575,38.141916
1177,389,Buy,BNP.PA,2014-07-23T22:00:00Z,2014-07-24T22:00:00Z,41.986187,41.800705,-72.152498
1178,420,Sell,GLE.PA,2014-07-23T22:00:00Z,2014-07-24T22:00:00Z,32.427399,32.050049,158.487000
1179,392,Sell,BNP.PA,2014-07-29T22:00:00Z,2014-08-06T22:00:00Z,42.053635,40.611935,565.146400
1180,422,Buy,GLE.PA,2014-07-29T22:00:00Z,2014-08-06T22:00:00Z,31.958818,29.367115,-1093.698666
1181,405,Buy,BNP.PA,2014-08-07T22:00:00Z,2014-08-12T22:00:00Z,40.443321,41.088291,261.212850
1182,460,Sell,GLE.PA,2014-08-07T22:00:00Z,2014-08-12T22:00:00Z,29.516399,29.989128,-217.455340
1183,395,Buy,BNP.PA,2014-08-21T22:00:00Z,2014-08-25T22:00:00Z,41.370728,43.250832,742.641080
1184,437,Sell,GLE.PA,2014-08-21T22:00:00Z,2014-08-25T22:00:00Z,31.133621,32.605705,-643.300708
1185,377,Sell,BNP.PA,2014-08-26T22:00:00Z,2014-09-03T22:00:00Z,43.638653,45.780117,-807.331928
1186,414,Buy,GLE.PA,2014-08-26T22:00:00Z,2014-09-03T22:00:00Z,32.651325,34.003155,559.657620
1187,355,Buy,BNP.PA,2014-09-04T22:00:00Z,2014-09-09T22:00:00Z,45.586208,45.400726,-65.846110
1188,401,Sell,GLE.PA,2014-09-04T22:00:00Z,2014-09-09T22:00:00Z,34.343185,34.251961,36.580824
1189,362,Buy,BNP.PA,2014-09-23T22:00:00Z,2014-10-01T22:00:00Z,44.894867,42.601643,-830.147088
1190,403,Sell,GLE.PA,2014-09-23T22:00:00Z,2014-10-01T22:00:00Z,33.945103,32.021019,775.405852
1191,380,Buy,BNP.PA,2014-10-02T22:00:00Z,2014-10-08T22:00:00Z,42.947311,41.185246,-669.584700
1192,416,Sell,GLE.PA,2014-10-02T22:00:00Z,2014-10-08T22:00:00Z,32.800606,31.228996,653.789760
1193,406,Sell,BNP.PA,2014-10-09T22:00:00Z,2014-10-14T22:00:00Z,40.902809,39.166031,705.131868
1194,438,Buy,GLE.PA,2014-10-09T22:00:00Z,2014-10-14T22:00:00Z,30.511612,29.147341,-597.550698
1195,415,Buy,BNP.PA,2014-10-16T22:00:00Z,2014-10-26T23:00:00Z,39.625515,41.214756,659.535015
1196,451,Sell,GLE.PA,2014-10-16T22:00:00Z,2014-10-26T23:00:00Z,30.018148,31.320223,-587.235825
1197,390,Sell,BNP.PA,2014-10-30T23:00:00Z,2014-11-02T23:00:00Z,42.272839,41.619442,254.824830
1198,423,Buy,GLE.PA,2014-10-30T23:00:00Z,2014-11-02T23:00:00Z,31.859301,31.933941,31.572720
1199,395,Sell,BNP.PA,2014-11-04T23:00:00Z,2014-11-09T23:00:00Z,41.872372,40.603508,501.201280
1200,426,Buy,GLE.PA,2014-11-04T23:00:00Z,2014-11-09T23:00:00Z,31.519266,29.951807,-667.737534
1201,383,Sell,BNP.PA,2014-12-01T23:00:00Z,2014-12-09T23:00:00Z,43.023193,41.695320,508.575359
1202,416,Buy,GLE.PA,2014-12-01T23:00:00Z,2014-12-09T23:00:00Z,32.348614,30.511612,-764.192832
1203,420,Buy,BNP.PA,2014-12-14T23:00:00Z,2014-12-15T23:00:00Z,39.161812,40.253624,458.561040
1204,474,Sell,GLE.PA,2014-12-14T23:00:00Z,2014-12-15T23:00:00Z,28.500452,28.351170,70.759668
1205,416,Sell,BNP.PA,2014-12-16T23:00:00Z,2014-12-21T23:00:00Z,40.030205,41.062996,-429.641056
1206,474,Buy,GLE.PA,2014-12-16T23:00:00Z,2014-12-21T23:00:00Z,28.102364,28.865364,361.662000
1207,392,Sell,BNP.PA,2014-12-28T23:00:00Z,2014-12-29T23:00:00Z,42.239117,41.168385,419.726944
1208,458,Buy,GLE.PA,2014-12-28T23:00:00Z,2014-12-29T23:00:00Z,29.242712,28.873655,-169.028106
1209,414,Buy,BNP.PA,2015-01-04T23:00:00Z,2015-01-07T23:00:00Z,39.650810,39.199753,-186.737598
1210,484,Sell,GLE.PA,2015-01-04T23:00:00Z,2015-01-07T23:00:00Z,28.015282,28.015282,-0.000000
1211,433,Buy,BNP.PA,2015-01-08T23:00:00Z,2015-01-12T23:00:00Z,37.884521,39.073288,514.736111
1212,490,Sell,GLE.PA,2015-01-08T23:00:00Z,2015-01-12T23:00:00Z,27.700134,28.085777,-188.965070
1213,434,Buy,BNP.PA,2015-01-13T23:00:00Z,2015-01-14T23:00:00Z,37.884521,38.854084,420.790342
1214,487,Sell,GLE.PA,2015-01-13T23:00:00Z,2015-01-14T23:00:00Z,27.770626,28.185299,-201.945751
1215,407,Buy,BNP.PA,2015-01-19T23:00:00Z,2015-01-26T23:00:00Z,40.249409,41.181030,379.169747
1216,450,Sell,GLE.PA,2015-01-19T23:00:00Z,2015-01-26T23:00:00Z,30.146698,30.872377,-326.555550
1217,418,Buy,BNP.PA,2015-01-29T23:00:00Z,2015-02-01T23:00:00Z,39.435822,39.789925,148.015054
1218,454,Sell,GLE.PA,2015-01-29T23:00:00Z,2015-02-01T23:00:00Z,29.719587,29.856428,-62.125814
1219,402,Buy,BNP.PA,2015-02-02T23:00:00Z,2015-02-03T23:00:00Z,40.810066,41.147305,135.570078
1220,435,Sell,GLE.PA,2015-02-02T23:00:00Z,2015-02-03T23:00:00Z,31.228996,30.818472,178.577940
1221,412,Buy,BNP.PA,2015-02-04T23:00:00Z,2015-02-10T23:00:00Z,39.629738,38.837223,-326.516180
1222,447,Sell,GLE.PA,2015-02-04T23:00:00Z,2015-02-10T23:00:00Z,30.536493,30.113529,189.064908
1223,418,Sell,BNP.PA,2015-02-11T23:00:00Z,2015-02-12T23:00:00Z,39.836292,40.814285,-408.801074
1224,435,Buy,GLE.PA,2015-02-11T23:00:00Z,2015-02-12T23:00:00Z,30.606987,31.846861,539.345190
1225,397,Sell,BNP.PA,2015-02-16T23:00:00Z,2015-02-19T23:00:00Z,41.750122,43.242397,-592.433175
1226,420,Buy,GLE.PA,2015-02-16T23:00:00Z,2015-02-19T23:00:00Z,31.929794,33.551163,680.974980
1227,380,Buy,BNP.PA,2015-03-02T23:00:00Z,2015-03-03T23:00:00Z,42.922024,43.773552,323.580640
1228,406,Sell,GLE.PA,2015-03-02T23:00:00Z,2015-03-03T23:00:00Z,33.629948,34.007305,-153.206942
1229,371,Buy,BNP.PA,2015-03-05T23:00:00Z,2015-03-15T23:00:00Z,43.908447,44.211960,112.603323
1230,395,Sell,GLE.PA,2015-03-05T23:00:00Z,2015-03-15T23:00:00Z,34.670780,35.487682,-322.676290
1231,373,Sell,BNP.PA,2015-03-17T23:00:00Z,2015-03-24T23:00:00Z,44.051773,46.243824,-817.635023
1232,388,Buy,GLE.PA,2015-03-17T23:00:00Z,2015-03-24T23:00:00Z,34.840794,37.183697,909.046364
1233,352,Sell,BNP.PA,2015-03-25T23:00:00Z,2015-03-31T22:00:00Z,46.471455,48.081776,-566.832992
1234,370,Buy,GLE.PA,2015-03-25T23:00:00Z,2015-03-31T22:00:00Z,36.731705,37.863754,418.858130
1235,335,Buy,BNP.PA,2015-04-06T22:00:00Z,2015-04-07T22:00:00Z,48.208237,48.621349,138.392520
1236,359,Sell,GLE.PA,2015-04-06T22:00:00Z,2015-04-07T22:00:00Z,38.518940,38.556259,-13.397521
1237,349,Buy,BNP.PA,2015-04-16T22:00:00Z,2015-04-20T22:00:00Z,46.463028,46.867714,141.235414
1238,370,Sell,GLE.PA,2015-04-16T22:00:00Z,2015-04-20T22:00:00Z,37.179550,37.519577,-125.809990
1239,337,Sell,BNP.PA,2015-04-21T22:00:00Z,2015-04-26T22:00:00Z,48.908005,49.885994,-329.582293
1240,355,Buy,GLE.PA,2015-04-21T22:00:00Z,2015-04-26T22:00:00Z,37.942547,38.776039,295.889660
1241,346,Buy,BNP.PA,2015-05-04T22:00:00Z,2015-05-05T22:00:00Z,46.404015,47.238674,288.792014
1242,374,Sell,GLE.PA,2015-05-04T22:00:00Z,2015-05-05T22:00:00Z,37.125641,36.283852,314.829086
1243,347,Sell,BNP.PA,2015-05-06T22:00:00Z,2015-05-10T22:00:00Z,47.508465,47.938446,-149.203407
1244,376,Buy,GLE.PA,2015-05-06T22:00:00Z,2015-05-10T22:00:00Z,35.910648,36.611450,263.501552
1245,335,Buy,BNP.PA,2015-05-25T22:00:00Z,2015-05-27T22:00:00Z,48.107803,48.609921,168.209530
1246,375,Sell,GLE.PA,2015-05-25T22:00:00Z,2015-05-27T22:00:00Z,36.896538,37.113876,-81.501750
1247,332,Sell,BNP.PA,2015-06-02T22:00:00Z,2015-06-04T22:00:00Z,49.146664,47.874065,422.502868
1248,370,Buy,GLE.PA,2015-06-02T22:00:00Z,2015-06-04T22:00:00Z,36.913582,36.052750,-318.507840
1249,343,Buy,BNP.PA,2015-06-08T22:00:00Z,2015-06-09T22:00:00Z,47.086266,48.099152,347.419898
1250,383,Sell,GLE.PA,2015-06-08T22:00:00Z,2015-06-09T22:00:00Z,35.963257,36.636585,-257.884624
1251,349,Buy,BNP.PA,2015-06-15T22:00:00Z,2015-06-21T22:00:00Z,46.462944,48.757095,800.658699
1252,385,Sell,GLE.PA,2015-06-15T22:00:00Z,2015-06-21T22:00:00Z,35.733135,37.288601,-598.854410
1253,328,Sell,BNP.PA,2015-06-22T22:00:00Z,2015-06-28T22:00:00Z,49.657440,47.449863,724.085256
1254,361,Buy,GLE.PA,2015-06-22T22:00:00Z,2015-06-28T22:00:00Z,37.787201,35.873764,-690.750757
1255,361,Buy,BNP.PA,2015-07-05T22:00:00Z,2015-07-07T22:00:00Z,44.991230,44.090889,-325.023101
1256,399,Sell,GLE.PA,2015-07-05T22:00:00Z,2015-07-07T22:00:00Z,34.429100,33.666279,304.365579
1257,333,Sell,BNP.PA,2015-07-13T22:00:00Z,2015-07-14T22:00:00Z,48.791721,48.731125,20.178468
1258,367,Buy,GLE.PA,2015-07-13T22:00:00Z,2015-07-14T22:00:00Z,37.314171,37.667877,129.810102
1259,326,Sell,BNP.PA,2015-07-15T22:00:00Z,2015-07-16T22:00:00Z,49.821922,49.614151,67.733346
1260,359,Buy,GLE.PA,2015-07-15T22:00:00Z,2015-07-16T22:00:00Z,38.247452,38.221882,-9.179630
1261,324,Buy,BNP.PA,2015-07-19T22:00:00Z,2015-07-23T22:00:00Z,49.735352,49.527576,-67.319424
1262,358,Sell,GLE.PA,2015-07-19T22:00:00Z,2015-07-23T22:00:00Z,38.622467,38.579853,15.255812
1263,331,Sell,BNP.PA,2015-07-27T22:00:00Z,2015-07-28T22:00:00Z,49.138008,48.679176,151.873392
1264,361,Buy,GLE.PA,2015-07-27T22:00:00Z,2015-07-28T22:00:00Z,37.906525,37.603954,-109.228131
1265,327,Sell,BNP.PA,2015-07-29T22:00:00Z,2015-08-04T22:00:00Z,49.917152,52.332497,-789.817815
1266,359,Buy,GLE.PA,2015-07-29T22:00:00Z,2015-08-04T22:00:00Z,37.996021,41.055813,1098.465328
1267,342,Sell,BNP.PA,2015-08-25T22:00:00Z,2015-08-30T22:00:00Z,47.674950,48.713810,-355.290120
1268,378,Buy,GLE.PA,2015-08-25T22:00:00Z,2015-08-30T22:00:00Z,36.103889,37.037170,352.780218
1269,345,Sell,BNP.PA,2015-09-03T22:00:00Z,2015-09-06T22:00:00Z,47.172832,47.181492,-2.987700
1270,385,Buy,GLE.PA,2015-09-03T22:00:00Z,2015-09-06T22:00:00Z,35.473179,35.635117,62.346130
1271,333,Sell,BNP.PA,2015-09-08T22:00:00Z,2015-09-09T22:00:00Z,48.869637,48.125122,247.923495
1272,372,Buy,GLE.PA,2015-09-08T22:00:00Z,2015-09-09T22:00:00Z,36.819828,36.410721,-152.187804
1273,338,Sell,BNP.PA,2015-09-16T22:00:00Z,2015-09-17T22:00:00Z,48.177067,45.865604,781.274494
1274,380,Buy,GLE.PA,2015-09-16T22:00:00Z,2015-09-17T22:00:00Z,35.958996,34.463192,-568.405520
1275,360,Sell,BNP.PA,2015-09-24T22:00:00Z,2015-09-27T22:00:00Z,45.493347,43.735943,632.665440
1276,401,Buy,GLE.PA,2015-09-24T22:00:00Z,2015-09-27T22:00:00Z,33.841003,32.468784,-550.259819
1277,370,Buy,BNP.PA,2015-09-28T22:00:00Z,2015-09-29T22:00:00Z,44.064915,45.415432,499.691290
1278,414,Sell,GLE.PA,2015-09-28T22:00:00Z,2015-09-29T22:00:00Z,33.014263,33.964584,-393.432894
1279,363,Buy,BNP.PA,2015-09-30T22:00:00Z,2015-10-01T22:00:00Z,44.774803,44.947945,62.850546
1280,405,Sell,GLE.PA,2015-09-30T22:00:00Z,2015-10-01T22:00:00Z,33.781342,33.772820,3.451410
1281,350,Sell,BNP.PA,2015-10-04T22:00:00Z,2015-10-06T22:00:00Z,46.757290,46.791920,-12.120500
1282,388,Buy,GLE.PA,2015-10-04T22:00:00Z,2015-10-06T22:00:00Z,35.025715,35.686253,256.288744
1283,348,Buy,BNP.PA,2015-10-08T22:00:00Z,2015-10-11T22:00:00Z,46.584148,46.722664,48.203568
1284,385,Sell,GLE.PA,2015-10-08T22:00:00Z,2015-10-11T22:00:00Z,35.707565,35.370903,129.614870
1285,350,Sell,BNP.PA,2015-10-14T22:00:00Z,2015-10-19T22:00:00Z,46.722664,47.008347,-99.989050
1286,387,Buy,GLE.PA,2015-10-14T22:00:00Z,2015-10-19T22:00:00Z,35.162086,35.315498,59.370444
1287,339,Buy,BNP.PA,2015-10-21T22:00:00Z,2015-10-28T23:00:00Z,47.623005,47.008347,-208.369062
1288,381,Sell,GLE.PA,2015-10-21T22:00:00Z,2015-10-28T23:00:00Z,36.150768,35.784275,139.633833
1289,342,Sell,BNP.PA,2015-10-29T23:00:00Z,2015-11-01T23:00:00Z,47.839432,47.917347,-26.646930
1290,377,Buy,GLE.PA,2015-10-29T23:00:00Z,2015-11-01T23:00:00Z,36.061275,36.414982,133.347539
1291,338,Sell,BNP.PA,2015-11-03T23:00:00Z,2015-11-04T23:00:00Z,48.168407,48.367519,-67.299856
1292,377,Buy,GLE.PA,2015-11-03T23:00:00Z,2015-11-04T23:00:00Z,36.189121,37.625263,541.425534
1293,334,Buy,BNP.PA,2015-11-26T23:00:00Z,2015-12-06T23:00:00Z,48.497379,46.765945,-578.298956
1294,360,Sell,GLE.PA,2015-11-26T23:00:00Z,2015-12-06T23:00:00Z,38.192051,36.981770,435.701160
1295,357,Sell,BNP.PA,2015-12-07T23:00:00Z,2015-12-08T23:00:00Z,45.865604,45.173031,247.248561
1296,379,Buy,GLE.PA,2015-12-07T23:00:00Z,2015-12-08T23:00:00Z,35.826889,35.626595,-75.911426
1297,375,Buy,BNP.PA,2015-12-13T23:00:00Z,2015-12-14T23:00:00Z,43.528172,45.406773,704.475375
1298,399,Sell,GLE.PA,2015-12-13T23:00:00Z,2015-12-14T23:00:00Z,34.216022,35.417778,-479.500644
1299,358,Buy,BNP.PA,2015-12-15T23:00:00Z,2015-12-17T23:00:00Z,45.432747,46.047401,220.046132
1300,381,Sell,GLE.PA,2015-12-15T23:00:00Z,2015-12-17T23:00:00Z,35.958996,36.576923,-235.430187
1301,358,Buy,BNP.PA,2015-12-27T23:00:00Z,2015-12-29T23:00:00Z,45.328861,45.527973,71.282096
1302,376,Sell,GLE.PA,2015-12-27T23:00:00Z,2015-12-29T23:00:00Z,36.432030,36.466122,-12.818592
1303,394,Buy,BNP.PA,2016-01-07T23:00:00Z,2016-01-11T23:00:00Z,41.554340,42.372440,322.331400
1304,409,Sell,GLE.PA,2016-01-07T23:00:00Z,2016-01-11T23:00:00Z,33.159157,33.448940,-118.521247
1305,402,Buy,BNP.PA,2016-01-13T23:00:00Z,2016-01-14T23:00:00Z,40.770870,39.286167,-596.850606
1306,416,Sell,GLE.PA,2016-01-13T23:00:00Z,2016-01-14T23:00:00Z,32.558277,30.666145,787.126912
1307,429,Buy,BNP.PA,2016-01-18T23:00:00Z,2016-01-20T23:00:00Z,38.247307,37.559063,-295.256676
1308,444,Sell,GLE.PA,2016-01-18T23:00:00Z,2016-01-20T23:00:00Z,30.546822,29.191647,601.697700
1309,443,Buy,BNP.PA,2016-01-24T23:00:00Z,2016-01-26T23:00:00Z,37.377262,38.229996,377.761162
1310,451,Sell,GLE.PA,2016-01-24T23:00:00Z,2016-01-26T23:00:00Z,29.754171,30.141977,-174.900506
1311,488,Buy,BNP.PA,2016-02-02T23:00:00Z,2016-02-03T23:00:00Z,34.239044,35.464031,597.793656
1312,492,Sell,GLE.PA,2016-02-02T23:00:00Z,2016-02-03T23:00:00Z,26.933025,27.256901,-159.346992
1313,470,Sell,BNP.PA,2016-02-04T23:00:00Z,2016-02-08T23:00:00Z,35.992123,32.810616,1495.308290
1314,477,Buy,GLE.PA,2016-02-04T23:00:00Z,2016-02-08T23:00:00Z,27.367702,24.567862,-1335.523680
1315,483,Buy,BNP.PA,2016-02-09T23:00:00Z,2016-02-10T23:00:00Z,34.416515,32.343128,-1001.445921
1316,498,Sell,GLE.PA,2016-02-09T23:00:00Z,2016-02-10T23:00:00Z,26.775347,23.408716,1676.582238
1317,505,Sell,BNP.PA,2016-02-11T23:00:00Z,2016-02-16T23:00:00Z,34.256359,36.156605,-959.624230
1318,523,Buy,GLE.PA,2016-02-11T23:00:00Z,2016-02-16T23:00:00Z,24.205629,26.796654,1355.106075
1319,417,Buy,BNP.PA,2016-03-08T23:00:00Z,2016-03-09T23:00:00Z,39.571850,39.952766,158.841972
1320,452,Sell,GLE.PA,2016-03-08T23:00:00Z,2016-03-09T23:00:00Z,29.830879,29.656155,78.975248
1321,393,Sell,BNP.PA,2016-03-10T23:00:00Z,2016-03-13T23:00:00Z,42.160339,41.337910,323.214597
1322,427,Buy,GLE.PA,2016-03-10T23:00:00Z,2016-03-13T23:00:00Z,31.356520,31.177532,-76.427876
1323,413,Buy,BNP.PA,2016-03-15T23:00:00Z,2016-03-21T23:00:00Z,39.866196,39.056755,-334.299133
1324,448,Sell,GLE.PA,2016-03-15T23:00:00Z,2016-03-21T23:00:00Z,30.171808,29.984299,84.004032
1325,447,Sell,BNP.PA,2016-03-23T23:00:00Z,2016-04-03T22:00:00Z,37.589363,37.970284,-170.271687
1326,470,Buy,GLE.PA,2016-03-23T23:00:00Z,2016-04-03T22:00:00Z,28.019720,27.683058,-158.231140
1327,452,Sell,BNP.PA,2016-04-04T22:00:00Z,2016-04-06T22:00:00Z,37.182480,35.797333,626.086444
1328,497,Buy,GLE.PA,2016-04-04T22:00:00Z,2016-04-06T22:00:00Z,26.494083,25.633251,-427.833504
1329,402,Sell,BNP.PA,2016-04-20T22:00:00Z,2016-04-24T22:00:00Z,41.242683,40.381294,346.278378
1330,441,Buy,GLE.PA,2016-04-20T22:00:00Z,2016-04-24T22:00:00Z,30.278347,29.745649,-234.919818
1331,401,Sell,BNP.PA,2016-04-26T22:00:00Z,2016-04-28T22:00:00Z,41.450455,40.030682,569.328973
1332,444,Buy,GLE.PA,2016-04-26T22:00:00Z,2016-04-28T22:00:00Z,30.039696,29.191647,-376.533756
1333,415,Buy,BNP.PA,2016-05-01T22:00:00Z,2016-05-02T22:00:00Z,39.792610,39.390053,-167.061155
1334,463,Sell,GLE.PA,2016-05-01T22:00:00Z,2016-05-02T22:00:00Z,29.080847,27.981367,509.059240
1335,421,Buy,BNP.PA,2016-05-03T22:00:00Z,2016-05-04T22:00:00Z,39.225567,38.706135,-218.680872
1336,473,Sell,GLE.PA,2016-05-03T22:00:00Z,2016-05-04T22:00:00Z,28.450138,27.785334,314.452292
1337,430,Buy,BNP.PA,2016-05-05T22:00:00Z,2016-05-16T22:00:00Z,38.320892,38.372841,22.338070
1338,481,Sell,GLE.PA,2016-05-05T22:00:00Z,2016-05-16T22:00:00Z,28.006935,28.595028,-282.872733
1339,384,Buy,BNP.PA,2016-05-24T22:00:00Z,2016-05-25T22:00:00Z,42.394085,43.285774,342.408576
1340,414,Sell,GLE.PA,2016-05-24T22:00:00Z,2016-05-25T22:00:00Z,33.093513,33.341423,-102.634740
1341,385,Sell,BNP.PA,2016-06-01T22:00:00Z,2016-06-02T22:00:00Z,43.171181,42.089859,416.308970
1342,409,Buy,GLE.PA,2016-06-01T22:00:00Z,2016-06-02T22:00:00Z,32.656292,32.101879,-226.754917
1343,417,Buy,BNP.PA,2016-06-16T22:00:00Z,2016-06-19T22:00:00Z,39.481960,41.417442,807.095994
1344,456,Sell,GLE.PA,2016-06-16T22:00:00Z,2016-06-19T22:00:00Z,29.631811,30.470192,-382.301736
1345,396,Sell,BNP.PA,2016-06-20T22:00:00Z,2016-06-22T22:00:00Z,41.862690,43.343834,-586.533024
1346,435,Buy,GLE.PA,2016-06-20T22:00:00Z,2016-06-22T22:00:00Z,30.799234,32.687847,821.546655
1347,489,Sell,BNP.PA,2016-06-27T22:00:00Z,2016-07-03T22:00:00Z,34.847713,35.642803,-388.799010
1348,533,Buy,GLE.PA,2016-06-27T22:00:00Z,2016-07-03T22:00:00Z,24.295023,25.056774,406.013283
1349,479,Sell,BNP.PA,2016-07-04T22:00:00Z,2016-07-06T22:00:00Z,35.547394,34.984016,269.858062
1350,535,Buy,GLE.PA,2016-07-04T22:00:00Z,2016-07-06T22:00:00Z,24.150784,23.974993,-94.048185
1351,436,Sell,BNP.PA,2016-07-11T22:00:00Z,2016-07-12T22:00:00Z,38.473331,37.710045,332.792696
1352,492,Buy,GLE.PA,2016-07-11T22:00:00Z,2016-07-12T22:00:00Z,26.850731,26.390972,-226.201428
1353,425,Sell,BNP.PA,2016-07-21T22:00:00Z,2016-07-27T22:00:00Z,39.436527,38.941296,210.473175
1354,485,Buy,GLE.PA,2016-07-21T22:00:00Z,2016-07-27T22:00:00Z,27.256399,26.909328,-168.329435
1355,414,Sell,BNP.PA,2016-07-28T22:00:00Z,2016-08-01T22:00:00Z,40.304310,37.987190,959.287680
1356,481,Buy,GLE.PA,2016-07-28T22:00:00Z,2016-08-01T22:00:00Z,27.544874,25.705845,-884.572949
1357,430,Buy,BNP.PA,2016-08-02T22:00:00Z,2016-08-07T22:00:00Z,38.196186,40.336117,920.170330
1358,510,Sell,GLE.PA,2016-08-02T22:00:00Z,2016-08-07T22:00:00Z,26.517183,28.225494,-871.238610
1359,427,Sell,BNP.PA,2016-08-21T22:00:00Z,2016-08-23T22:00:00Z,39.086685,40.576916,-636.328637
1360,488,Buy,GLE.PA,2016-08-21T22:00:00Z,2016-08-23T22:00:00Z,27.179773,28.671732,728.075992
1361,409,Buy,BNP.PA,2016-08-24T22:00:00Z,2016-08-25T22:00:00Z,40.372463,40.735935,148.660048
1362,470,Sell,GLE.PA,2016-08-24T22:00:00Z,2016-08-25T22:00:00Z,28.599613,28.775400,-82.619890
1363,402,Sell,BNP.PA,2016-08-29T22:00:00Z,2016-08-30T22:00:00Z,41.208443,41.440159,-93.149832
1364,461,Buy,GLE.PA,2016-08-29T22:00:00Z,2016-08-30T22:00:00Z,29.014297,29.428980,191.168863
1365,393,Sell,BNP.PA,2016-08-31T22:00:00Z,2016-09-08T22:00:00Z,42.553288,43.552830,-392.820006
1366,451,Buy,GLE.PA,2016-08-31T22:00:00Z,2016-09-08T22:00:00Z,29.406441,30.055510,292.730119
1367,396,Sell,BNP.PA,2016-09-20T22:00:00Z,2016-09-25T22:00:00Z,42.017170,41.272049,295.067916
1368,467,Buy,GLE.PA,2016-09-20T22:00:00Z,2016-09-25T22:00:00Z,28.545523,27.900961,-301.010454
1369,399,Sell,BNP.PA,2016-09-29T22:00:00Z,2016-10-09T22:00:00Z,41.590092,44.615978,-1207.328514
1370,482,Buy,GLE.PA,2016-09-29T22:00:00Z,2016-10-09T22:00:00Z,27.747709,29.816618,997.214138
1371,369,Buy,BNP.PA,2016-10-10T22:00:00Z,2016-10-13T22:00:00Z,44.116207,43.793629,-119.031282
1372,459,Sell,GLE.PA,2016-10-10T22:00:00Z,2016-10-13T22:00:00Z,29.785065,29.613781,78.619356
1373,354,Sell,BNP.PA,2016-10-19T22:00:00Z,2016-10-26T22:00:00Z,46.396984,48.614151,-784.877118
1374,432,Buy,GLE.PA,2016-10-19T22:00:00Z,2016-10-26T22:00:00Z,31.380693,32.872650,644.525424
1375,334,Sell,BNP.PA,2016-10-27T22:00:00Z,2016-10-30T23:00:00Z,49.041229,48.014423,342.953204
1376,417,Buy,GLE.PA,2016-10-27T22:00:00Z,2016-10-30T23:00:00Z,32.548115,32.056805,-204.876270
1377,342,Sell,BNP.PA,2016-10-31T23:00:00Z,2016-11-01T23:00:00Z,47.923561,46.124378,615.320586
